length_mean;length_std;max_length;min_length;max_char_freq;min_char_freq;char_freq_std;code
3.0;2.0;5;1;4;2;1.0;1
4.75;1.713913650100261;7;1;21;17;2.0;0
6.0;0.0;6;6;7;5;1.0;1
4.0;1.6733200530681511;6;2;10;10;0.0;1
6.0;0.7071067811865476;7;5;13;11;1.0;1
4.555555555555555;1.7069212773041351;7;2;21;20;0.5;0
4.5;1.8929694486000912;7;2;15;12;1.5;0
4.25;0.4330127018922193;5;4;11;6;2.5;1
5.9;1.3;7;3;33;26;3.5;1
10.0;0.0;10;10;21;19;1.0;1
3.75;2.1065374432940898;7;1;15;15;0.0;0
5.777777777777778;1.4740554623801776;7;2;29;23;3.0;1
6.0;1.224744871391589;7;4;12;12;0.0;1
5.333333333333333;1.699673171197595;7;3;11;5;3.0;1
2.6666666666666665;1.699673171197595;5;1;5;3;1.0;1
5.0;0.0;5;5;9;6;1.5;1
4.5;2.5;7;2;6;3;1.5;1
5.428571428571429;1.0497813183356477;7;4;23;15;4.0;1
4.7;1.8466185312619388;7;2;29;18;5.5;0
5.5;1.91049731745428;7;1;31;24;3.5;0
5.5;0.5;6;5;6;5;0.5;1
5.222222222222222;1.6850834320114558;7;3;26;21;2.5;0
4.428571428571429;0.9035079029052512;6;3;16;15;0.5;1
3.0;0.0;3;3;8;4;2.0;1
4.0;0.0;4;4;13;7;3.0;1
5.333333333333333;1.3333333333333333;7;3;26;22;2.0;0
4.9;1.5132745950421556;7;3;26;23;1.5;0
10.0;0.0;10;10;34;26;4.0;1
4.4;2.244994432064365;7;2;12;10;1.0;1
5.0;0.0;5;5;7;3;2.0;1
2.75;1.0897247358851685;4;1;7;4;1.5;1
3.4;1.624807680927192;6;1;9;8;0.5;1
4.625;1.3169567191065923;7;3;21;16;2.5;1
4.75;2.277608394786075;7;1;10;9;0.5;1
6.0;0.0;6;6;13;11;1.0;1
3.0;1.0;4;2;4;2;1.0;1
8.0;0.0;8;8;9;7;1.0;1
6.0;0.0;6;6;18;18;0.0;1
5.0;1.5;7;3;24;16;4.0;1
4.6;1.0198039027185568;6;3;13;10;1.5;1
4.0;2.1908902300206643;7;1;10;10;0.0;1
5.0;1.8973665961010275;7;2;15;10;2.5;1
4.5;1.707825127659933;6;1;14;13;0.5;1
5.4;1.3564659966250536;7;4;29;25;2.0;0
2.5;1.5;4;1;3;2;0.5;1
6.5;0.5;7;6;8;5;1.5;1
4.5;2.5;7;2;10;8;1.0;1
4.5;1.3844373104863459;7;3;16;11;2.5;1
4.25;2.165063509461097;7;1;9;8;0.5;1
2.5;0.5;3;2;3;2;0.5;1
2.0;0.816496580927726;3;1;4;2;1.0;0
8.0;0.0;8;8;30;18;6.0;1
4.333333333333333;1.699673171197595;7;2;14;12;1.0;1
6.0;1.0;7;5;9;3;3.0;1
5.5;0.5;6;5;13;9;2.0;1
4.0;0.0;4;4;11;9;1.0;1
3.75;1.920286436967152;6;1;9;6;1.5;1
5.6;1.4966629547095764;7;3;16;12;2.0;1
5.75;1.6393596310755;7;2;26;20;3.0;1
3.0;1.0;4;2;3;3;0.0;1
3.5;1.5;5;2;4;3;0.5;1
5.4;1.624807680927192;7;3;14;13;0.5;1
3.0;0.0;3;3;12;9;1.5;1
5.0;0.0;5;5;11;9;1.0;1
5.0;1.5634719199411433;7;3;24;21;1.5;1
4.6;1.624807680927192;7;3;13;10;1.5;1
5.0;1.8708286933869707;7;2;13;7;3.0;1
5.0;1.224744871391589;6;3;12;8;2.0;1
7.0;0.0;7;7;4;3;0.5;1
10.0;0.0;10;10;32;28;2.0;1
4.333333333333333;2.1343747458109497;7;2;15;11;2.0;1
5.375;1.8666480653835098;7;2;22;21;0.5;1
4.5;2.5;7;2;5;4;0.5;1
3.6666666666666665;1.8856180831641267;5;1;6;5;0.5;1
7.0;0.0;7;7;16;12;2.0;1
10.0;0.0;10;10;39;31;4.0;1
5.75;1.299038105676658;7;4;14;9;2.5;1
5.222222222222222;1.617802197617893;7;1;30;17;6.5;0
3.0;0.0;3;3;2;1;0.5;1
6.0;0.0;6;6;3;3;0.0;1
5.666666666666667;0.4714045207910317;6;5;10;7;1.5;1
4.142857142857143;2.294625486315573;7;1;16;13;1.5;0
6.0;0.0;6;6;4;2;1.0;1
10.0;0.0;10;10;36;34;1.0;1
3.6666666666666665;2.0548046676563256;6;1;6;5;0.5;1
4.75;0.82915619758885;6;4;11;8;1.5;1
6.333333333333333;0.9428090415820634;7;5;10;9;0.5;1
3.3333333333333335;2.0548046676563256;6;1;7;3;2.0;1
4.0;0.0;4;4;16;8;4.0;1
4.833333333333333;1.3437096247164249;7;3;15;14;0.5;1
5.2;1.8330302779823358;7;3;19;7;6.0;1
6.0;0.0;6;6;9;9;0.0;1
4.833333333333333;1.5723301886761005;7;3;16;13;1.5;0
4.5;0.5;5;4;7;2;2.5;1
4.75;2.277608394786075;7;1;10;9;0.5;1
4.125;2.315032397181517;7;1;18;15;1.5;0
4.0;0.0;4;4;14;10;2.0;1
4.5;1.5;6;3;6;3;1.5;1
5.222222222222222;1.8121673811444545;7;1;25;22;1.5;0
3.5;1.5;5;2;6;1;2.5;1
8.0;0.0;8;8;25;15;5.0;1
4.0;3.0;7;1;6;2;2.0;1
4.833333333333333;1.462494064565354;6;2;17;12;2.5;0
6.0;0.0;6;6;3;3;0.0;1
3.3333333333333335;0.9428090415820634;4;2;7;3;2.0;1
9.0;0.0;9;9;33;21;6.0;1
4.333333333333333;1.9720265943665387;7;1;14;12;1.0;0
4.625;1.2183492931011204;7;3;19;18;0.5;1
5.5;0.5;6;5;7;4;1.5;1
5.714285714285714;1.0301575072754257;7;4;22;18;2.0;1
7.0;0.0;7;7;22;20;1.0;1
10.0;0.0;10;10;22;18;2.0;1
4.714285714285714;1.749635530559413;7;2;17;16;0.5;1
4.333333333333333;1.632993161855452;7;1;24;15;4.5;0
3.3333333333333335;1.699673171197595;5;1;6;4;1.0;1
7.0;0.0;7;7;23;19;2.0;1
4.2;1.6;6;2;11;10;0.5;1
5.0;1.4142135623730951;6;3;8;7;0.5;1
7.0;0.0;7;7;4;3;0.5;1
4.625;1.4947825928876748;7;3;21;16;2.5;0
3.0;0.0;3;3;7;2;2.5;1
9.0;0.0;9;9;23;22;0.5;1
5.25;1.479019945774904;7;3;21;21;0.0;1
5.142857142857143;1.7261494247992246;7;2;21;15;3.0;1
4.25;1.6393596310755;7;3;13;4;4.5;1
10.0;0.0;10;10;30;30;0.0;1
6.0;1.0;7;5;8;4;2.0;1
7.0;0.0;7;7;21;14;3.5;1
3.5;2.5;6;1;4;3;0.5;1
5.0;2.0976176963403033;7;2;14;11;1.5;1
4.5;1.5;6;2;15;12;1.5;1
5.0;2.1213203435596424;7;2;11;9;1.0;1
7.0;0.0;7;7;9;5;2.0;1
5.4;1.3564659966250536;7;3;16;11;2.5;1
6.0;0.0;6;6;7;5;1.0;1
4.0;3.0;7;1;6;2;2.0;1
8.0;0.0;8;8;25;15;5.0;1
4.333333333333333;2.494438257849294;7;1;7;6;0.5;1
4.5;2.0615528128088303;7;2;9;9;0.0;1
6.0;0.0;6;6;3;3;0.0;1
5.333333333333333;1.247219128924647;7;4;8;8;0.0;1
4.333333333333333;2.0548046676563256;7;2;10;3;3.5;1
4.666666666666667;1.5634719199411433;7;3;27;15;6.0;0
4.4;1.8547236990991407;7;2;23;21;1.0;0
4.777777777777778;1.7497795275581802;7;1;24;19;2.5;0
2.0;0.0;2;2;2;0;1.0;1
6.0;0.0;6;6;8;4;2.0;1
5.5;1.02469507659596;7;3;29;26;1.5;0
3.25;1.0897247358851685;5;2;9;4;2.5;1
4.5;1.118033988749895;6;3;9;9;0.0;1
4.0;2.160246899469287;7;2;7;5;1.0;1
4.75;2.277608394786075;7;1;11;8;1.5;0
3.0;2.0;5;1;3;3;0.0;1
6.0;0.0;6;6;4;2;1.0;1
4.166666666666667;1.4624940645653537;7;3;14;11;1.5;1
3.0;1.0;4;2;3;3;0.0;1
4.666666666666667;2.6246692913372702;7;1;7;7;0.0;1
3.5;1.5;5;2;4;3;0.5;1
4.333333333333333;0.9428090415820634;5;3;9;4;2.5;1
4.571428571428571;1.3997084244475302;7;2;17;15;1.0;1
4.0;2.0;6;2;6;2;2.0;1
3.75;2.7726341266023544;7;1;10;5;2.5;0
3.6666666666666665;2.3570226039551585;7;2;7;4;1.5;1
8.0;0.0;8;8;11;5;3.0;1
5.0;2.0;7;3;6;4;1.0;1
4.0;1.7728105208558367;7;2;16;12;2.0;0
3.0;0.0;3;3;11;7;2.0;1
4.333333333333333;2.1343747458109497;7;2;13;13;0.0;1
4.5;0.5;5;4;5;4;0.5;1
4.0;0.816496580927726;5;3;12;12;0.0;1
5.0;2.0;7;3;5;5;0.0;1
10.0;0.0;10;10;16;14;1.0;1
5.0;1.1547005383792515;6;3;15;15;0.0;1
4.0;1.0;5;3;4;4;0.0;1
3.3333333333333335;2.6246692913372702;7;1;6;4;1.0;1
4.7;1.7349351572897473;7;1;26;21;2.5;0
5.5;1.5;7;4;7;4;1.5;1
4.333333333333333;1.247219128924647;6;3;9;4;2.5;1
5.333333333333333;2.357022603955158;7;2;8;8;0.0;1
8.0;0.0;8;8;18;14;2.0;1
4.833333333333333;2.1147629234082532;7;1;15;14;0.5;1
5.75;1.0897247358851685;7;4;14;9;2.5;1
3.3333333333333335;1.247219128924647;5;2;5;5;0.0;1
4.5;1.3844373104863459;7;3;14;13;0.5;1
3.6666666666666665;1.247219128924647;5;2;6;5;0.5;1
9.0;0.0;9;9;29;25;2.0;1
9.0;0.0;9;9;32;31;0.5;1
5.142857142857143;2.166535841157586;7;1;18;18;0.0;0
3.6;1.624807680927192;6;1;9;9;0.0;1
5.333333333333333;1.247219128924647;7;3;17;15;1.0;1
4.333333333333333;2.0548046676563256;7;2;7;6;0.5;1
3.6666666666666665;1.699673171197595;6;2;7;4;1.5;1
8.0;0.0;8;8;26;14;6.0;1
5.7;1.1;7;4;30;27;1.5;1
10.0;0.0;10;10;28;22;3.0;1
4.4;1.0198039027185568;6;3;14;8;3.0;1
4.666666666666667;1.7950549357115013;7;2;16;12;2.0;1
4.875;2.027159342528357;7;1;22;17;2.5;0
3.4;1.2;5;2;9;8;0.5;1
4.111111111111111;1.3698697784375504;6;2;20;17;1.5;0
4.0;0.0;4;4;16;12;2.0;1
3.0;0.0;3;3;7;5;1.0;1
4.0;0.0;4;4;17;11;3.0;1
6.0;0.0;6;6;26;16;5.0;1
6.0;0.0;6;6;4;2;1.0;1
3.0;0.0;3;3;2;1;0.5;1
4.6;1.6852299546352716;7;2;23;23;0.0;0
4.142857142857143;2.099562636671296;7;1;16;13;1.5;0
4.5;1.118033988749895;6;3;9;9;0.0;1
5.6;1.7435595774162693;7;2;30;26;2.0;0
5.6;1.019803902718557;7;4;30;26;2.0;0
4.0;0.0;4;4;15;13;1.0;1
5.5;2.0615528128088303;7;2;12;10;1.0;1
9.0;0.0;9;9;21;15;3.0;1
4.833333333333333;1.950783318453271;7;2;16;13;1.5;1
5.0;0.0;5;5;15;15;0.0;1
5.5;1.5;7;4;6;5;0.5;1
4.5;1.5;6;3;5;4;0.5;1
4.0;2.160246899469287;6;1;7;5;1.0;1
4.5;1.8929694486000912;7;2;16;11;2.5;1
3.5;1.8027756377319946;6;1;8;6;1.0;1
4.428571428571429;1.178030178747903;6;3;17;14;1.5;0
4.833333333333333;1.3437096247164253;6;2;15;14;0.5;1
4.5;1.5;6;3;6;3;1.5;1
4.666666666666667;1.699673171197595;7;3;9;5;2.0;1
5.666666666666667;0.9428090415820632;7;4;19;15;2.0;1
7.0;0.0;7;7;8;6;1.0;1
4.75;1.6393596310755;6;2;12;7;2.5;1
8.0;0.0;8;8;10;6;2.0;1
7.0;0.0;7;7;4;3;0.5;1
6.0;1.2649110640673518;7;4;18;12;3.0;1
4.777777777777778;1.8121673811444545;7;2;24;19;2.5;0
7.0;0.0;7;7;20;15;2.5;1
4.75;1.920286436967152;7;1;21;17;2.0;0
5.25;1.479019945774904;7;3;11;10;0.5;1
6.0;1.0;7;5;7;5;1.0;1
5.111111111111111;1.7284832429004495;7;2;24;22;1.0;0
4.4;1.8547236990991407;7;2;13;9;2.0;0
5.142857142857143;1.2453996981544782;7;3;18;18;0.0;1
3.5;2.5;6;1;4;3;0.5;1
2.5;0.5;3;2;4;1;1.5;1
3.5;1.8027756377319946;6;1;7;7;0.0;1
5.0;1.1547005383792515;6;3;20;10;5.0;1
5.6;1.9595917942265424;7;2;15;13;1.0;1
10.0;0.0;10;10;34;26;4.0;1
4.75;1.479019945774904;7;3;13;6;3.5;1
3.75;1.920286436967152;7;2;8;7;0.5;1
4.555555555555555;1.9499920860871383;7;1;23;18;2.5;0
5.5;1.5;7;4;12;10;1.0;1
5.8;1.16619037896906;7;4;15;14;0.5;1
4.4;2.4166091947189146;7;1;12;10;1.0;0
2.3333333333333335;0.4714045207910317;3;2;4;3;0.5;1
4.25;1.920286436967152;7;2;10;7;1.5;1
4.111111111111111;1.7284832429004495;7;1;22;15;3.5;0
3.5;1.5;5;2;5;2;1.5;1
4.6;2.1540659228538015;7;2;13;10;1.5;1
2.6666666666666665;1.699673171197595;5;1;5;3;1.0;1
3.0;0.0;3;3;3;3;0.0;1
4.333333333333333;2.494438257849294;7;1;8;5;1.5;1
5.75;0.82915619758885;7;5;14;9;2.5;1
3.5;2.5;6;1;5;2;1.5;1
2.6666666666666665;2.3570226039551585;6;1;5;3;1.0;0
3.3333333333333335;2.6246692913372702;7;1;6;4;1.0;1
4.375;1.4947825928876748;6;2;20;15;2.5;0
5.0;0.0;5;5;5;5;0.0;1
4.2;0.7483314773547882;5;3;13;8;2.5;1
10.0;0.0;10;10;11;9;1.0;1
7.0;0.0;7;7;7;7;0.0;1
3.75;1.7853571071357126;6;2;10;5;2.5;1
4.444444444444445;2.2166597048066667;7;1;27;13;7.0;0
6.0;0.0;6;6;24;18;3.0;1
5.555555555555555;1.0657403385139377;7;4;26;24;1.0;1
2.5;0.5;3;2;3;2;0.5;1
8.0;0.0;8;8;26;14;6.0;1
10.0;0.0;10;10;34;26;4.0;1
4.5;2.0615528128088303;7;2;11;7;2.0;1
5.142857142857143;1.958758457257441;7;2;20;16;2.0;0
4.0;2.0;6;2;6;2;2.0;1
5.0;1.0;6;4;7;3;2.0;1
9.0;0.0;9;9;22;14;4.0;1
4.333333333333333;2.494438257849294;7;1;7;6;0.5;1
5.375;1.8666480653835098;7;2;26;17;4.5;1
5.5;1.5;7;3;13;9;2.0;1
4.833333333333333;1.462494064565354;6;2;15;14;0.5;1
5.333333333333333;2.357022603955158;7;2;9;7;1.0;1
8.0;0.0;8;8;9;7;1.0;1
6.5;0.5;7;6;7;6;0.5;1
10.0;0.0;10;10;28;22;3.0;1
5.6;1.4966629547095764;7;3;37;19;9.0;1
4.166666666666667;1.3437096247164249;6;3;13;12;0.5;1
4.285714285714286;1.9059520091609048;6;1;17;13;2.0;0
2.5;1.5;4;1;3;2;0.5;1
3.5;0.5;4;3;4;3;0.5;1
5.25;1.0897247358851685;7;4;14;7;3.5;1
3.8;1.9390719429665317;7;2;10;9;0.5;1
2.5;1.5;4;1;4;1;1.5;1
5.0;0.0;5;5;3;2;0.5;1
3.6666666666666665;1.247219128924647;5;2;7;4;1.5;1
10.0;0.0;10;10;27;13;7.0;1
5.0;0.0;5;5;4;1;1.5;1
4.0;1.8257418583505538;7;2;13;11;1.0;0
10.0;0.0;10;10;28;22;3.0;1
7.0;0.0;7;7;4;3;0.5;1
3.4285714285714284;2.1285234893930487;7;1;13;11;1.0;0
5.333333333333333;0.4714045207910317;6;5;11;5;3.0;1
9.0;0.0;9;9;32;31;0.5;1
5.0;0.0;5;5;8;7;0.5;1
5.375;0.9921567416492215;6;3;25;18;3.5;1
3.0;2.0;5;1;4;2;1.0;1
7.0;0.0;7;7;18;17;0.5;1
2.5;1.5;4;1;3;2;0.5;1
3.0;2.160246899469287;6;1;5;4;0.5;1
5.1;1.8138357147217055;7;1;28;23;2.5;0
5.4;1.8547236990991407;7;2;14;13;0.5;1
4.0;0.0;4;4;2;2;0.0;1
3.75;1.0897247358851685;5;2;12;3;4.5;1
5.0;0.0;5;5;4;1;1.5;1
9.0;0.0;9;9;10;8;1.0;1
3.3333333333333335;1.247219128924647;5;2;7;3;2.0;1
4.4;2.1071307505705477;7;1;28;16;6.0;0
4.6;1.2;7;4;15;8;3.5;1
4.75;2.1065374432940898;7;1;19;19;0.0;0
5.0;0.0;5;5;13;12;0.5;1
4.0;0.7071067811865476;5;3;9;7;1.0;1
5.6;0.9165151389911681;7;4;35;21;7.0;0
5.857142857142857;0.9897433186107869;7;4;23;18;2.5;1
5.4;1.624807680927192;7;3;16;11;2.5;1
3.5;1.707825127659933;6;1;14;7;3.5;0
4.625;0.9921567416492215;6;3;19;18;0.5;0
5.555555555555555;0.9558139185602919;7;4;29;21;4.0;1
4.5;2.5;7;2;5;4;0.5;1
4.375;1.4947825928876748;7;2;19;16;1.5;0
6.0;0.0;6;6;19;17;1.0;1
2.75;1.479019945774904;5;1;6;5;0.5;0
4.875;1.6909686573085854;7;1;22;17;2.5;0
6.0;0.0;6;6;19;17;1.0;1
8.0;0.0;8;8;9;7;1.0;1
5.5;0.5;6;5;7;4;1.5;1
8.0;0.0;8;8;30;26;2.0;1
6.4;1.2;7;4;19;13;3.0;1
5.5;1.5;7;3;12;10;1.0;1
7.0;0.0;7;7;9;5;2.0;1
4.8;1.469693845669907;6;2;13;11;1.0;1
5.333333333333333;1.247219128924647;7;4;8;8;0.0;1
4.166666666666667;1.6749792701868151;7;2;14;11;1.5;1
10.0;0.0;10;10;36;24;6.0;1
4.5;2.5;7;2;6;3;1.5;1
4.5;2.5;7;2;5;4;0.5;1
4.4;2.33238075793812;7;1;15;7;4.0;0
3.6666666666666665;2.1343747458109497;7;1;11;11;0.0;0
8.0;0.0;8;8;33;23;5.0;1
4.142857142857143;1.124858267715973;6;3;16;13;1.5;1
7.0;0.0;7;7;11;10;0.5;1
5.666666666666667;1.247219128924647;7;4;11;6;2.5;1
6.0;1.0954451150103321;7;4;19;11;4.0;1
6.0;0.0;6;6;18;6;6.0;1
3.0;1.632993161855452;5;1;5;4;0.5;1
8.0;0.0;8;8;19;13;3.0;1
4.0;2.0;6;2;8;8;0.0;1
5.0;1.632993161855452;7;3;10;5;2.5;0
6.0;0.0;6;6;10;8;1.0;1
3.0;2.0;5;1;4;2;1.0;1
4.0;2.160246899469287;6;1;9;3;3.0;1
5.2;1.16619037896906;7;4;15;11;2.0;1
6.166666666666667;1.0671873729054746;7;4;25;12;6.5;1
3.5;1.5;5;2;6;1;2.5;1
4.0;1.7888543819998317;6;1;12;8;2.0;1
5.375;1.5761900266148114;7;2;23;20;1.5;0
3.5;2.5;6;1;5;2;1.5;1
5.125;1.165922381636102;7;3;25;16;4.5;0
9.0;0.0;9;9;41;22;9.5;1
5.8;0.7483314773547882;7;5;15;14;0.5;1
5.0;1.632993161855452;7;3;9;6;1.5;1
10.0;0.0;10;10;35;25;5.0;1
5.4;1.8547236990991407;7;2;14;13;0.5;1
4.75;2.277608394786075;7;1;12;7;2.5;1
7.0;0.0;7;7;6;1;2.5;1
4.142857142857143;1.6413036132965795;7;2;15;14;0.5;1
4.333333333333333;0.9428090415820634;5;3;7;6;0.5;1
5.0;1.5118578920369088;7;3;18;17;0.5;1
9.0;0.0;9;9;24;21;1.5;1
5.0;0.0;5;5;5;0;2.5;1
4.4;1.3564659966250536;7;3;13;9;2.0;1
4.857142857142857;1.8070158058105026;7;2;20;14;3.0;0
4.0;2.0;6;2;5;3;1.0;1
3.0;0.0;3;3;4;2;1.0;1
7.0;0.0;7;7;5;2;1.5;1
4.8;1.469693845669907;7;3;15;9;3.0;1
3.0;1.0;4;2;4;2;1.0;1
3.25;1.479019945774904;5;1;8;5;1.5;1
7.0;0.0;7;7;18;17;0.5;1
5.0;2.449489742783178;7;1;12;8;2.0;1
2.6666666666666665;1.247219128924647;4;1;5;3;1.0;1
5.666666666666667;1.247219128924647;7;4;9;8;0.5;1
3.0;0.0;3;3;10;8;1.0;1
6.0;1.0;7;5;7;5;1.0;1
4.0;0.0;4;4;3;1;1.0;1
5.555555555555555;1.4989708403591158;7;2;27;23;2.0;0
6.0;0.0;6;6;5;1;2.0;1
5.75;1.0897247358851685;7;4;15;8;3.5;1
4.666666666666667;0.9428090415820634;6;4;8;6;1.0;1
4.333333333333333;1.247219128924647;6;3;7;6;0.5;1
6.0;0.0;6;6;21;15;3.0;1
6.0;0.0;6;6;4;2;1.0;1
4.333333333333333;1.699673171197595;6;2;8;5;1.5;1
7.0;0.0;7;7;4;3;0.5;1
4.0;2.160246899469287;7;2;6;6;0.0;1
4.5;2.5;7;2;6;3;1.5;1
7.0;0.0;7;7;25;24;0.5;1
4.0;0.0;4;4;5;3;1.0;1
3.6666666666666665;2.494438257849294;7;1;7;4;1.5;1
5.666666666666667;0.9428090415820634;7;5;12;5;3.5;1
3.6666666666666665;1.699673171197595;6;2;7;4;1.5;1
4.888888888888889;1.1967032904743342;6;2;24;20;2.0;1
5.428571428571429;1.9897697538834458;7;1;22;16;3.0;1
4.833333333333333;1.7716909687891083;7;2;15;14;0.5;1
9.0;0.0;9;9;29;25;2.0;1
5.333333333333333;1.8856180831641267;7;2;16;16;0.0;1
5.0;1.632993161855452;7;2;18;12;3.0;1
6.2;0.9797958971132712;7;5;17;14;1.5;1
5.0;0.0;5;5;7;3;2.0;1
4.0;1.8708286933869707;6;1;10;6;2.0;1
2.0;1.0;3;1;2;2;0.0;1
4.666666666666667;1.247219128924647;6;3;7;7;0.0;1
4.428571428571429;0.9035079029052512;6;3;16;15;0.5;0
3.0;2.0;5;1;4;2;1.0;1
5.8;0.9797958971132713;7;4;30;28;1.0;1
8.0;0.0;8;8;23;17;3.0;1
4.0;0.0;4;4;16;12;2.0;1
4.666666666666667;1.4907119849998598;7;2;23;19;2.0;0
4.0;1.0;5;3;6;2;2.0;1
6.0;0.0;6;6;6;6;0.0;1
4.625;1.4086784586980805;7;3;19;18;0.5;1
10.0;0.0;10;10;35;25;5.0;1
4.666666666666667;2.309401076758503;7;1;21;21;0.0;0
2.0;0.0;2;2;3;1;1.0;1
4.333333333333333;1.7638342073763937;7;1;20;19;0.5;0
4.75;0.82915619758885;6;4;10;9;0.5;1
1.6666666666666667;0.4714045207910317;2;1;3;2;0.5;0
5.222222222222222;2.3465235646603197;7;1;25;22;1.5;0
5.285714285714286;2.0503857277724746;7;1;21;16;2.5;1
5.111111111111111;1.3698697784375504;7;3;30;16;7.0;0
4.6;1.8547236990991407;7;2;13;10;1.5;1
8.0;0.0;8;8;16;16;0.0;1
8.0;0.0;8;8;18;14;2.0;1
5.2;1.469693845669907;7;3;14;12;1.0;1
10.0;0.0;10;10;30;30;0.0;1
4.0;2.0;6;2;5;3;1.0;1
4.333333333333333;2.260776661041756;7;1;20;19;0.5;0
3.6666666666666665;0.4714045207910317;4;3;6;5;0.5;1
4.0;0.0;4;4;11;9;1.0;1
4.5;1.6583123951777;7;2;21;15;3.0;0
7.0;0.0;7;7;12;9;1.5;1
4.6;1.8547236990991407;7;2;12;11;0.5;1
10.0;0.0;10;10;37;33;2.0;1
4.666666666666667;1.247219128924647;6;3;8;6;1.0;1
6.0;0.0;6;6;5;1;2.0;1
5.0;1.118033988749895;7;3;22;18;2.0;1
4.75;2.165063509461097;6;1;10;9;0.5;1
3.0;0.0;3;3;3;0;1.5;1
5.0;1.4142135623730951;7;3;21;19;1.0;1
5.6;1.0198039027185568;7;4;18;10;4.0;1
4.9;1.445683229480096;7;2;26;23;1.5;0
3.0;1.0;4;2;4;2;1.0;1
5.0;1.699673171197595;7;3;26;19;3.5;1
4.4;1.4966629547095764;7;2;26;18;4.0;0
3.6666666666666665;0.4714045207910317;4;3;7;4;1.5;1
3.25;1.7853571071357126;5;1;7;6;0.5;1
10.0;0.0;10;10;27;23;2.0;1
4.888888888888889;1.3698697784375504;7;3;22;22;0.0;1
4.666666666666667;1.8257418583505538;7;1;24;18;3.0;0
3.0;0.0;3;3;6;3;1.5;1
9.0;0.0;9;9;14;13;0.5;1
8.0;0.0;8;8;9;7;1.0;1
4.833333333333333;2.1147629234082532;7;1;17;12;2.5;1
4.4;1.6852299546352716;6;2;22;22;0.0;0
3.5;1.5;5;2;5;2;1.5;1
4.5;1.6881943016134133;6;1;23;22;0.5;0
4.0;1.0;5;3;6;2;2.0;1
4.75;1.479019945774904;7;3;11;8;1.5;1
5.0;1.0954451150103321;7;4;13;12;0.5;1
4.5;1.5;6;3;6;3;1.5;1
4.666666666666667;1.247219128924647;6;3;7;7;0.0;1
5.2;1.6613247725836149;7;2;29;23;3.0;0
4.25;1.5612494995995996;6;1;18;16;1.0;0
7.0;0.0;7;7;21;14;3.5;1
10.0;0.0;10;10;39;31;4.0;1
7.0;0.0;7;7;6;1;2.5;1
5.5;1.5;7;4;7;4;1.5;1
6.0;0.0;6;6;8;4;2.0;1
5.333333333333333;1.1055415967851332;7;4;19;13;3.0;1
4.888888888888889;1.3698697784375502;7;2;25;19;3.0;0
4.5;2.0615528128088303;7;2;12;6;3.0;1
5.166666666666667;1.6749792701868151;7;2;19;12;3.5;1
4.4;1.7435595774162693;7;3;13;9;2.0;1
4.5;1.118033988749895;6;3;19;17;1.0;1
5.5;1.2583057392117916;7;4;18;15;1.5;1
5.666666666666667;1.4907119849998596;7;3;17;17;0.0;1
4.333333333333333;0.9428090415820634;5;3;11;2;4.5;0
1.6666666666666667;0.9428090415820634;3;1;3;2;0.5;0
8.0;0.0;8;8;32;24;4.0;1
4.0;0.0;4;4;9;7;1.0;1
10.0;0.0;10;10;34;26;4.0;1
4.2;1.8330302779823362;6;1;11;10;0.5;1
4.625;2.1758618981911515;7;1;24;13;5.5;0
4.6;2.0591260281974;7;1;12;11;0.5;1
6.5;0.5;7;6;7;6;0.5;1
4.8;1.7776388834631178;7;1;24;24;0.0;0
7.0;0.0;7;7;25;24;0.5;1
4.25;2.277608394786075;7;2;11;6;2.5;1
5.0;0.0;5;5;18;17;0.5;1
4.125;1.6909686573085854;7;1;19;14;2.5;0
6.0;0.0;6;6;19;11;4.0;1
3.5;2.5;6;1;5;2;1.5;1
3.5;0.5;4;3;4;3;0.5;1
4.0;0.0;4;4;8;4;2.0;1
4.25;2.165063509461097;7;1;9;8;0.5;1
10.0;0.0;10;10;17;13;2.0;1
5.0;0.0;5;5;8;7;0.5;1
6.0;1.0;7;5;6;6;0.0;1
4.5;1.8027756377319946;7;2;10;8;1.0;1
5.0;2.160246899469287;7;2;12;3;4.5;1
4.875;0.9270248108869579;6;3;21;18;1.5;1
4.428571428571429;2.0603150145508513;7;2;17;14;1.5;1
6.4;0.7999999999999999;7;5;17;15;1.0;1
5.3;1.4866068747318506;7;3;33;20;6.5;1
4.375;1.996089927833914;7;2;19;16;1.5;0
7.0;0.0;7;7;20;15;2.5;1
5.0;1.6035674514745464;7;3;18;17;0.5;1
5.0;1.8257418583505538;7;2;16;14;1.0;0
4.833333333333333;1.863389981249825;7;2;17;12;2.5;1
3.6666666666666665;2.3570226039551585;7;2;7;4;1.5;1
5.7;1.3453624047073711;7;3;30;27;1.5;1
6.0;1.4142135623730951;7;4;14;4;5.0;1
3.0;0.0;3;3;10;8;1.0;1
6.0;0.0;6;6;11;7;2.0;1
3.0;0.0;3;3;12;9;1.5;1
4.0;2.0;6;2;6;2;2.0;1
6.2;0.7483314773547882;7;5;18;13;2.5;1
4.333333333333333;1.9999999999999998;7;1;20;19;0.5;0
3.0;0.0;3;3;8;7;0.5;1
3.5;1.5;5;2;4;3;0.5;1
3.8;2.1354156504062622;7;1;10;9;0.5;0
4.555555555555555;1.1653431646335017;7;3;23;18;2.5;1
