length_mean;length_std;max_length;min_length;global_zero_character_freq;global_one_character_freq;char_freq_std;zero_char_freq_std;one_char_freq_std;code
5.0;2.8284271247461903;7;1;4;11;3.5;0.1781741612749496;0.17817416127494962;1
6.0;0.7071067811865476;7;5;14;10;2.0;0.12309777099724348;0.12309777099724346;1
3.0;1.224744871391589;5;2;5;7;1.0;0.3608439182435161;0.36084391824351614;1
5.333333333333333;1.699673171197595;7;3;5;11;3.0;0.145910923101986;0.14591092310198597;1
4.6;2.0591260281974;7;2;12;11;0.5;0.27606729601210944;0.2760672960121094;1
2.3333333333333335;0.9428090415820634;3;1;2;5;1.5;0.41573970964154905;0.41573970964154905;1
3.25;1.0897247358851685;5;2;7;6;0.5;0.26246692913372704;0.26246692913372704;1
4.333333333333333;1.699673171197595;6;2;8;5;1.5;0.4109609335312651;0.4109609335312651;1
4.333333333333333;1.699673171197595;6;2;6;7;0.5;0.19309052441091962;0.19309052441091967;1
5.5;0.5;6;5;8;3;2.5;0.06666666666666671;0.06666666666666665;1
4.0;2.160246899469287;7;2;7;5;1.0;0.3260736283202244;0.3260736283202244;1
5.0;1.8973665961010275;7;2;13;12;0.5;0.29483997735194933;0.2948399773519493;1
3.25;1.6393596310755;6;2;6;7;0.5;0.24999999999999997;0.24999999999999997;1
3.0;0.0;3;3;3;3;0.0;0.16666666666666666;0.16666666666666666;1
3.0;0.0;3;3;4;2;1.0;0.0;0.0;1
5.333333333333333;2.0548046676563256;7;2;16;16;0.0;0.17839497454753192;0.17839497454753192;1
3.0;1.632993161855452;5;1;4;5;0.5;0.29979416807182313;0.29979416807182313;1
3.5;2.5;6;1;5;2;1.5;0.4166666666666667;0.4166666666666667;1
5.333333333333333;1.699673171197595;7;3;12;4;4.0;0.0700933402089512;0.07009334020895115;1
4.0;1.224744871391589;5;2;11;5;3.0;0.16345871038277526;0.16345871038277526;1
3.0;2.0;5;1;4;2;1.0;0.2;0.2;1
4.666666666666667;1.8856180831641267;6;2;9;5;2.0;0.28327886186626583;0.28327886186626583;1
5.2;1.7204650534085253;7;2;12;14;1.0;0.2398487807801477;0.23984878078014768;1
6.25;0.4330127018922193;7;6;12;13;0.5;0.08748177652797065;0.08748177652797064;1
7.0;0.0;7;7;5;2;1.5;0.0;0.0;1
2.75;0.82915619758885;4;2;5;6;0.5;0.24999999999999997;0.24999999999999997;1
4.333333333333333;1.699673171197595;6;2;5;8;1.5;0.06849348892187752;0.0684934889218775;1
5.5;0.5;6;5;4;7;1.5;0.21666666666666665;0.21666666666666667;1
4.222222222222222;1.314684396244359;7;3;21;17;2.0;0.25144023987318587;0.25144023987318587;1
4.714285714285714;1.4846149779161804;7;2;18;15;1.5;0.2975162115824617;0.29751621158246166;1
5.714285714285714;1.577908716741037;7;3;21;19;1.0;0.16140306996040055;0.16140306996040057;1
5.75;2.165063509461097;7;2;14;9;2.5;0.21128856368212914;0.21128856368212914;1
4.75;2.48746859276655;7;1;12;7;2.5;0.17564567475808932;0.1756456747580893;1
3.6666666666666665;2.0548046676563256;6;1;4;7;1.5;0.32155102507750627;0.32155102507750627;1
5.25;1.0897247358851685;7;4;13;8;2.5;0.11128883179202062;0.11128883179202059;1
4.666666666666667;1.699673171197595;7;3;11;3;4.0;0.07796382025550992;0.07796382025550992;1
5.833333333333333;1.6749792701868151;7;3;20;15;2.5;0.20832388489534423;0.20832388489534423;1
5.5;1.5;7;3;13;20;3.5;0.2204167729368324;0.2204167729368324;1
4.333333333333333;1.247219128924647;6;3;5;8;1.5;0.07856742013183862;0.0785674201318386;1
5.0;0.816496580927726;6;4;11;4;3.5;0.09654526220545985;0.09654526220545984;1
4.5;0.5;5;4;5;4;0.5;0.04999999999999999;0.04999999999999999;1
3.6666666666666665;1.699673171197595;6;2;6;5;0.5;0.13608276348795434;0.13608276348795434;1
4.666666666666667;2.6246692913372702;7;1;6;8;1.0;0.2944005871585938;0.29440058715859374;1
4.5;1.118033988749895;6;3;11;7;2.0;0.13195906351760928;0.13195906351760928;1
4.5;1.5;6;3;6;3;1.5;0.25;0.25;1
5.666666666666667;1.7950549357115015;7;2;10;24;7.0;0.28992162345196665;0.28992162345196665;1
5.0;2.0;7;3;3;7;2.0;0.023809523809523808;0.023809523809523836;1
5.0;2.160246899469287;7;2;7;8;0.5;0.27584360630131377;0.27584360630131377;1
6.666666666666667;0.4714045207910317;7;6;11;9;1.0;0.12140522651411394;0.12140522651411392;1
5.333333333333333;0.9428090415820634;6;4;9;7;1.0;0.11785113019775792;0.11785113019775792;1
5.5;1.5;7;4;6;5;0.5;0.16071428571428573;0.1607142857142857;1
3.5;2.5;6;1;5;2;1.5;0.4166666666666667;0.4166666666666667;1
6.5;0.5;7;6;11;2;4.5;0.14285714285714285;0.14285714285714285;1
6.0;0.0;6;6;7;5;1.0;0.08333333333333331;0.08333333333333334;1
3.25;2.277608394786075;7;1;7;6;0.5;0.36421567954234174;0.3642156795423418;1
3.5;2.5;6;1;4;3;0.5;0.3333333333333333;0.33333333333333337;1
4.0;1.4142135623730951;6;3;8;4;2.0;0.20786985482077452;0.20786985482077452;1
5.2;0.9797958971132712;7;4;12;14;1.0;0.28046608438418347;0.28046608438418347;1
4.333333333333333;0.9428090415820634;5;3;5;8;1.5;0.24944382578492943;0.24944382578492943;1
5.833333333333333;2.192157739660984;7;1;17;18;0.5;0.22744015683979524;0.22744015683979527;1
5.25;0.82915619758885;6;4;11;10;0.5;0.22984747358000504;0.229847473580005;1
4.8;2.1354156504062622;7;1;8;16;4.0;0.3006040781349834;0.30060407813498347;1
2.5;1.5;4;1;2;3;0.5;0.25;0.25;1
5.5;1.5;7;4;6;5;0.5;0.23214285714285715;0.23214285714285715;1
4.0;1.4142135623730951;6;3;5;7;1.0;0.2832788618662658;0.28327886186626583;1
3.25;1.0897247358851685;5;2;6;7;0.5;0.28903575326707714;0.2890357532670771;1
7.0;0.0;7;7;5;9;2.0;0.07142857142857142;0.07142857142857145;1
5.25;1.7853571071357126;7;3;12;9;1.5;0.13716331692622516;0.13716331692622513;1
4.75;1.479019945774904;7;3;8;11;1.5;0.05979699216606839;0.05979699216606837;1
2.5;0.5;3;2;2;3;0.5;0.08333333333333334;0.08333333333333331;1
4.666666666666667;2.0548046676563256;7;2;6;8;1.0;0.3132739848266386;0.3132739848266386;1
4.333333333333333;2.357022603955158;6;1;5;8;1.5;0.41573970964154905;0.41573970964154905;1
4.333333333333333;1.247219128924647;6;3;3;10;3.5;0.28327886186626583;0.28327886186626583;1
4.833333333333333;1.3437096247164249;7;3;15;14;0.5;0.30054644949551274;0.30054644949551274;1
4.833333333333333;1.950783318453271;7;2;9;20;5.5;0.3333628577249673;0.3333628577249673;1
3.5;1.6583123951777;5;1;7;7;0.0;0.2843120351538663;0.2843120351538664;1
4.5;1.5;6;3;5;4;0.5;0.08333333333333331;0.08333333333333334;1
5.0;1.0954451150103321;6;3;13;12;0.5;0.2305548862105411;0.23055488621054113;1
6.5;0.5;7;6;9;4;2.5;0.023809523809523836;0.023809523809523808;1
5.0;1.4142135623730951;7;3;14;11;1.5;0.32718686887699644;0.3271868688769965;1
7.0;0.0;7;7;2;5;1.5;0.0;0.0;1
5.0;0.0;5;5;3;2;0.5;0.0;0.0;1
5.0;1.632993161855452;7;3;10;5;2.5;0.09374490831894225;0.09374490831894221;1
7.0;0.0;7;7;9;5;2.0;0.07142857142857145;0.07142857142857142;1
3.6666666666666665;2.494438257849294;7;1;8;3;2.5;0.1472002935792969;0.14720029357929687;1
4.25;1.0897247358851685;6;3;10;7;1.5;0.10825317547305482;0.10825317547305482;1
3.6666666666666665;1.247219128924647;5;2;3;8;2.5;0.21602468994692867;0.21602468994692867;1
7.0;0.0;7;7;4;10;3.0;0.14285714285714285;0.14285714285714285;1
3.6666666666666665;2.0548046676563256;6;1;5;6;0.5;0.30681558381075724;0.30681558381075724;1
7.0;0.0;7;7;4;3;0.5;0.0;0.0;1
5.0;1.4142135623730951;7;4;8;7;0.5;0.1378075821760741;0.13780758217607408;1
5.2;1.16619037896906;7;4;7;19;6.0;0.17528467289893884;0.17528467289893884;1
3.5;1.5;5;2;2;5;1.5;0.15;0.15000000000000002;1
5.666666666666667;1.247219128924647;7;4;10;7;1.5;0.238557751828399;0.238557751828399;1
3.0;1.0;4;2;8;4;2.0;0.369754986443726;0.369754986443726;1
5.4;1.4966629547095764;7;3;15;12;1.5;0.18224102552175225;0.18224102552175225;1
4.333333333333333;0.4714045207910317;5;4;7;6;0.5;0.14719601443879746;0.14719601443879746;1
3.0;1.0;4;2;3;3;0.0;0.0;0.0;1
5.2;1.9390719429665317;7;2;14;12;1.0;0.2724708476365708;0.2724708476365708;1
5.5;0.8660254037844386;7;5;12;10;1.0;0.07423074889580902;0.07423074889580901;1
4.5;1.5;6;3;4;5;0.5;0.16666666666666666;0.16666666666666666;1
2.6666666666666665;1.699673171197595;5;1;4;4;0.0;0.4109609335312651;0.41096093353126517;1
6.0;1.0;7;5;6;6;0.0;0.08571428571428569;0.08571428571428572;1
5.5;1.5;7;3;14;8;3.0;0.041239304942116126;0.041239304942116126;1
5.0;2.1213203435596424;7;2;7;13;3.0;0.2389122885760652;0.2389122885760652;1
7.0;0.0;7;7;10;4;3.0;0.0;0.0;1
7.0;0.0;7;7;3;4;0.5;0.0;0.0;1
5.2;1.3266499161421599;7;3;26;26;0.0;0.11415567999173942;0.11415567999173942;1
4.333333333333333;0.4714045207910317;5;4;6;7;0.5;0.22484562605386735;0.22484562605386735;1
3.3333333333333335;1.247219128924647;5;2;6;4;1.0;0.0684934889218775;0.06849348892187752;1
4.5;2.5;7;2;4;5;0.5;0.3571428571428572;0.35714285714285715;1
6.0;0.0;6;6;5;1;2.0;0.0;0.0;1
3.5;2.29128784747792;7;1;8;6;1.0;0.27592030607790075;0.27592030607790075;1
5.333333333333333;1.699673171197595;7;2;17;15;1.0;0.22305964661068156;0.22305964661068153;1
4.666666666666667;1.247219128924647;6;3;8;6;1.0;0.19626135258506328;0.19626135258506325;1
5.0;1.8516401995451028;7;2;17;18;0.5;0.22205440467958457;0.22205440467958457;1
5.25;0.4330127018922193;6;5;10;11;0.5;0.11902380714238082;0.11902380714238081;1
4.833333333333333;1.462494064565354;6;2;12;17;2.5;0.25;0.25;1
3.25;2.277608394786075;7;1;5;8;1.5;0.3785265022758249;0.3785265022758249;1
4.25;1.920286436967152;7;2;12;5;3.5;0.18718510973398086;0.18718510973398086;1
4.2;1.7204650534085253;7;2;12;9;1.5;0.24233183148997983;0.24233183148997983;1
3.0;0.0;3;3;1;2;0.5;0.0;0.0;1
6.0;0.0;6;6;3;3;0.0;0.0;0.0;1
4.0;2.449489742783178;7;1;3;9;3.0;0.21028002062685347;0.2102800206268535;1
4.2;0.7483314773547882;5;3;12;9;1.5;0.12292725943057183;0.12292725943057184;1
5.0;0.0;5;5;1;4;1.5;0.0;0.0;1
6.0;0.0;6;6;2;4;1.0;0.0;0.0;1
3.6666666666666665;1.247219128924647;5;2;6;5;0.5;0.04714045207910316;0.04714045207910316;1
4.0;2.0;6;2;4;4;0.0;0.0;0.0;1
4.0;3.0;7;1;3;5;1.0;0.21428571428571427;0.2142857142857143;1
3.4;1.624807680927192;5;1;8;9;0.5;0.34409301068170506;0.3440930106817051;1
3.6666666666666665;1.699673171197595;6;2;5;6;0.5;0.31426968052735443;0.31426968052735443;1
5.0;1.7888543819998317;7;2;10;15;2.5;0.21826984069268265;0.21826984069268268;1
3.6666666666666665;1.247219128924647;5;2;5;6;0.5;0.04714045207910316;0.04714045207910316;1
5.0;2.160246899469287;7;2;7;8;0.5;0.2944005871585938;0.29440058715859374;1
5.333333333333333;0.4714045207910317;6;5;8;8;0.0;0.08164965809277258;0.08164965809277258;1
3.5;0.5;4;3;4;3;0.5;0.20833333333333334;0.20833333333333331;1
4.333333333333333;0.4714045207910317;5;4;8;5;1.5;0.10274023338281628;0.10274023338281628;1
5.2;2.2271057451320084;7;2;11;15;2.0;0.25837447554762927;0.2583744755476292;1
2.6666666666666665;1.699673171197595;5;1;5;3;1.0;0.4109609335312651;0.41096093353126517;1
3.0;2.0;5;1;3;3;0.0;0.3;0.3;1
5.166666666666667;1.6749792701868151;7;2;16;15;0.5;0.22405705100782705;0.22405705100782705;1
4.75;1.920286436967152;7;2;10;9;0.5;0.2645128528441064;0.2645128528441064;1
2.6666666666666665;1.699673171197595;5;1;2;6;2.0;0.43204937989385733;0.43204937989385733;1
4.666666666666667;1.8856180831641267;7;1;13;15;1.0;0.26459536652575466;0.2645953665257547;1
4.5;2.598076211353316;7;1;6;12;3.0;0.3030457633656632;0.3030457633656632;1
6.5;0.5;7;6;7;6;0.5;0.1904761904761905;0.19047619047619047;1
5.5;1.118033988749895;7;4;13;9;2.0;0.21269498857111166;0.21269498857111163;1
5.0;2.449489742783178;7;1;8;12;2.0;0.18182745801939793;0.18182745801939793;1
5.4;0.48989794855663565;6;5;16;11;2.5;0.13727506854649332;0.13727506854649332;1
3.0;1.4142135623730951;4;1;4;5;0.5;0.31180478223116176;0.31180478223116176;1
4.333333333333333;1.699673171197595;6;2;6;7;0.5;0.10999438818457406;0.10999438818457404;1
3.6666666666666665;2.494438257849294;7;1;7;4;1.5;0.3260736283202244;0.3260736283202244;1
4.2;2.1354156504062622;7;1;9;12;1.5;0.25890051845844164;0.25890051845844164;1
6.0;0.0;6;6;3;3;0.0;0.0;0.0;1
5.714285714285714;1.0301575072754257;7;4;19;21;1.0;0.15782606143182804;0.15782606143182806;1
2.5;1.5;4;1;4;1;1.5;0.125;0.125;1
5.285714285714286;2.0503857277724746;7;1;16;21;2.5;0.22163302890184994;0.22163302890184994;1
4.0;0.0;4;4;6;2;2.0;0.0;0.0;1
4.75;2.277608394786075;7;2;11;8;1.5;0.35535265610950717;0.35535265610950717;1
4.6;1.8547236990991407;6;1;13;10;1.5;0.25298221281347033;0.25298221281347033;1
3.0;0.816496580927726;4;2;2;7;2.5;0.2041241452319315;0.2041241452319315;1
4.5;0.5;5;4;5;4;0.5;0.175;0.175;1
3.3333333333333335;1.699673171197595;5;1;6;4;1.0;0.24608038433722332;0.24608038433722332;1
4.0;3.0;7;1;7;1;3.0;0.07142857142857145;0.07142857142857142;1
3.5;1.5;5;2;5;2;1.5;0.2;0.2;1
3.3333333333333335;2.6246692913372702;7;1;5;5;0.0;0.25421614885788835;0.25421614885788835;1
4.333333333333333;2.494438257849294;7;1;3;10;3.5;0.11971242942834795;0.11971242942834794;1
4.4;2.0591260281974;7;2;8;14;3.0;0.34195118400862123;0.3419511840086213;1
4.5;2.5;7;2;6;3;1.5;0.10714285714285715;0.10714285714285715;1
5.5;0.5;6;5;5;6;0.5;0.13333333333333333;0.1333333333333333;1
4.5;1.5;6;3;6;12;3.0;0.26352313834736496;0.26352313834736496;1
4.0;1.632993161855452;6;2;5;7;1.0;0.07856742013183862;0.0785674201318386;1
4.166666666666667;1.2133516482134197;6;3;13;12;0.5;0.2908586691712983;0.2908586691712983;1
4.0;2.1213203435596424;7;2;5;11;3.0;0.19701212021143288;0.1970121202114329;1
3.5;0.5;4;3;1;6;2.5;0.16666666666666666;0.16666666666666669;1
3.3333333333333335;1.247219128924647;5;2;6;4;1.0;0.2454524670486058;0.2454524670486058;1
5.166666666666667;1.863389981249825;7;3;17;14;1.5;0.22944779362085937;0.22944779362085937;1
4.75;1.479019945774904;7;3;17;21;2.0;0.2660306443121768;0.2660306443121768;1
5.0;2.0;7;3;6;4;1.0;0.047619047619047616;0.047619047619047616;1
4.0;2.160246899469287;6;1;8;4;2.0;0.408248290463863;0.408248290463863;1
5.666666666666667;0.9428090415820634;7;5;7;10;1.5;0.1638538146103357;0.16385381461033577;1
5.0;1.8708286933869707;7;2;8;12;2.0;0.23918796866427353;0.23918796866427355;1
5.5;0.8660254037844386;6;4;12;10;1.0;0.18162078931419476;0.1816207893141947;1
4.666666666666667;0.9428090415820634;6;4;5;9;2.0;0.10393492741038726;0.10393492741038726;1
4.8;1.7204650534085253;7;2;9;15;3.0;0.33265781892178026;0.33265781892178026;1
3.6666666666666665;0.4714045207910317;4;3;6;5;0.5;0.31180478223116176;0.31180478223116176;1
5.142857142857143;1.7261494247992246;7;2;15;21;3.0;0.2200130833849827;0.22001308338498274;1
6.0;0.0;6;6;3;3;0.0;0.0;0.0;1
4.833333333333333;1.4624940645653537;7;3;13;16;1.5;0.12844398935964385;0.12844398935964385;1
5.0;1.5118578920369088;7;2;18;17;0.5;0.17986927138162628;0.17986927138162628;1
4.0;2.0;6;2;3;5;1.0;0.08333333333333334;0.08333333333333331;1
4.333333333333333;2.494438257849294;7;1;5;8;1.5;0.24504153010035443;0.24504153010035443;1
3.4;1.3564659966250536;6;2;6;11;2.5;0.22110831935702666;0.22110831935702666;1
2.0;0.0;2;2;2;0;1.0;0.0;0.0;1
5.0;1.8973665961010275;7;2;14;11;1.5;0.10789261479142404;0.10789261479142402;1
4.25;0.4330127018922193;5;4;9;8;0.5;0.18200274723201296;0.18200274723201296;1
4.75;1.299038105676658;6;3;9;10;0.5;0.17052818274734272;0.1705281827473427;1
2.0;1.0;3;1;3;1;1.0;0.16666666666666669;0.16666666666666666;1
2.5;0.5;3;2;1;4;1.5;0.16666666666666666;0.16666666666666669;1
4.0;2.0;6;2;3;5;1.0;0.25;0.25;1
4.5;1.8027756377319946;6;2;12;15;1.5;0.18257418583505536;0.1825741858350554;1
6.0;0.0;6;6;8;4;2.0;0.0;0.0;1
2.3333333333333335;1.247219128924647;4;1;3;4;0.5;0.31180478223116176;0.31180478223116176;1
3.5;1.5;5;2;4;3;0.5;0.04999999999999999;0.04999999999999999;1
3.75;1.479019945774904;6;2;10;5;2.5;0.19873733362853035;0.19873733362853033;1
6.0;1.0;7;5;4;8;2.0;0.05714285714285716;0.05714285714285716;1
4.4;1.0198039027185568;6;3;12;10;1.0;0.1557776192739723;0.1557776192739723;1
6.0;0.0;6;6;2;4;1.0;0.0;0.0;1
4.666666666666667;0.9428090415820634;6;4;4;10;3.0;0.31180478223116176;0.31180478223116176;1
3.75;1.479019945774904;6;2;8;7;0.5;0.25;0.24999999999999997;1
4.666666666666667;0.9428090415820634;6;4;10;4;3.0;0.14163943093313294;0.14163943093313291;1
5.0;1.0;6;4;6;4;1.0;0.08333333333333331;0.08333333333333334;1
2.3333333333333335;0.4714045207910317;3;2;3;4;0.5;0.2832788618662658;0.28327886186626583;1
7.0;0.0;7;7;5;2;1.5;0.0;0.0;1
4.5;2.5;7;2;5;4;0.5;0.0357142857142857;0.035714285714285726;1
3.3333333333333335;2.0548046676563256;6;1;4;6;1.0;0.408248290463863;0.408248290463863;1
3.75;1.7853571071357126;6;1;11;4;3.5;0.369754986443726;0.369754986443726;1
5.666666666666667;1.247219128924647;7;4;8;9;0.5;0.22531856454886334;0.22531856454886334;1
5.333333333333333;1.1055415967851332;7;4;15;17;1.0;0.2878352165162717;0.2878352165162717;1
4.6;1.7435595774162693;7;2;12;11;0.5;0.19911937644814356;0.19911937644814354;1
3.0;1.0;4;2;3;3;0.0;0.375;0.375;1
4.0;3.0;7;1;3;5;1.0;0.21428571428571427;0.2142857142857143;1
5.0;2.449489742783178;7;1;9;11;1.0;0.2881149147156958;0.2881149147156958;1
5.5;1.118033988749895;7;4;12;10;1.0;0.20630217336396117;0.20630217336396114;1
5.0;1.5811388300841898;7;3;11;9;1.0;0.36421567954234174;0.3642156795423418;1
2.3333333333333335;0.4714045207910317;3;2;3;4;0.5;0.07856742013183862;0.0785674201318386;1
4.0;1.8973665961010275;7;2;9;11;1.0;0.2778048059412969;0.2778048059412969;1
4.2;1.469693845669907;7;3;11;10;0.5;0.1854393569392453;0.1854393569392453;1
6.666666666666667;0.4714045207910317;7;6;8;12;2.0;0.16760882604716568;0.1676088260471657;1
4.0;3.0;7;1;4;4;0.0;0.28571428571428575;0.2857142857142857;1
5.5;0.5;6;5;7;4;1.5;0.21666666666666667;0.21666666666666665;1
4.5;1.5;6;2;13;14;0.5;0.15947444549341472;0.1594744454934147;1
7.0;0.0;7;7;5;2;1.5;0.0;0.0;1
4.666666666666667;2.0548046676563256;7;2;14;14;0.0;0.10468972982756285;0.10468972982756285;1
5.333333333333333;1.247219128924647;7;4;9;7;1.0;0.13110380855177337;0.13110380855177337;1
2.5;0.5;3;2;2;3;0.5;0.08333333333333334;0.08333333333333331;1
5.428571428571429;1.6781914463529617;7;2;20;18;1.0;0.12724452972795844;0.12724452972795844;1
2.25;0.4330127018922193;3;2;5;4;0.5;0.36084391824351614;0.36084391824351614;1
4.857142857142857;1.551825784457174;7;2;20;14;3.0;0.18311328027714247;0.1831132802771425;1
3.5;1.2583057392117916;6;2;11;10;0.5;0.3042903097250923;0.3042903097250923;1
6.0;0.0;6;6;1;5;2.0;0.0;0.0;1
4.0;3.0;7;1;6;2;2.0;0.14285714285714285;0.14285714285714285;1
5.875;1.0532687216470449;7;4;25;22;1.5;0.14427587926169327;0.14427587926169327;1
4.25;0.82915619758885;5;3;7;10;1.5;0.2032291399709533;0.20322913997095332;1
3.25;1.299038105676658;4;1;6;7;0.5;0.2724311839712921;0.2724311839712921;1
3.75;1.7853571071357126;6;2;8;7;0.5;0.24537386440559095;0.24537386440559095;1
5.0;2.0;7;3;4;6;1.0;0.2857142857142857;0.28571428571428575;1
4.5;1.5;7;3;13;5;4.0;0.17745184744956957;0.17745184744956957;1
4.0;1.4142135623730951;6;3;5;7;1.0;0.15713484026367722;0.15713484026367722;1
5.5;1.5;7;4;8;14;3.0;0.21335362759550927;0.21335362759550933;1
3.0;1.4142135623730951;5;2;4;5;0.5;0.26246692913372704;0.26246692913372704;1
4.0;2.160246899469287;7;2;8;4;2.0;0.27308969101722624;0.27308969101722624;1
3.3333333333333335;1.247219128924647;5;2;5;5;0.0;0.10999438818457405;0.10999438818457406;1
6.0;1.0;7;5;4;8;2.0;0.11428571428571427;0.11428571428571432;1
4.2;1.16619037896906;6;3;10;11;0.5;0.303607934312952;0.303607934312952;1
5.0;0.0;5;5;6;4;1.0;0.0;0.0;1
3.5;2.5;6;1;1;6;2.5;0.08333333333333333;0.08333333333333331;1
6.0;0.0;6;6;4;2;1.0;0.0;0.0;1
5.0;2.0;7;3;2;8;3.0;0.09523809523809523;0.09523809523809523;1
5.0;1.4142135623730951;6;3;6;9;1.5;0.20786985482077452;0.20786985482077452;1
4.333333333333333;1.699673171197595;6;2;7;6;0.5;0.04714045207910316;0.04714045207910316;1
2.0;1.0;3;1;1;3;1.0;0.16666666666666666;0.16666666666666669;1
4.4;1.4966629547095764;7;3;9;13;2.0;0.23127174776697812;0.23127174776697812;1
3.75;2.384848003542364;7;1;7;8;0.5;0.28578124215446143;0.28578124215446143;1
2.5;1.5;4;1;2;3;0.5;0.25;0.25;1
5.625;1.2183492931011204;7;3;25;20;2.5;0.23035560476907455;0.23035560476907455;1
4.5;2.5;7;2;6;3;1.5;0.2142857142857143;0.21428571428571427;1
5.0;1.0954451150103321;6;3;13;12;0.5;0.23475755815545346;0.23475755815545346;1
6.0;0.0;6;6;4;2;1.0;0.0;0.0;1
5.0;1.8516401995451028;7;2;13;22;4.5;0.17423467312742447;0.17423467312742447;1
6.5;0.5;7;6;8;5;1.5;0.047619047619047616;0.047619047619047616;1
4.75;2.277608394786075;7;2;10;9;0.5;0.27042420694287017;0.27042420694287017;1
3.0;0.0;3;3;2;1;0.5;0.0;0.0;1
5.333333333333333;1.699673171197595;7;3;6;10;2.0;0.21850634758628895;0.21850634758628895;1
3.0;0.816496580927726;4;2;3;6;1.5;0.10393492741038726;0.10393492741038726;1
5.2;1.6;7;3;8;18;5.0;0.1903118338525179;0.19031183385251793;1
4.0;2.160246899469287;7;2;4;8;2.0;0.09187172145071609;0.09187172145071607;1
6.0;1.0;7;5;4;8;2.0;0.11428571428571427;0.11428571428571432;1
5.0;1.8708286933869707;7;2;12;8;2.0;0.08835226340609273;0.08835226340609273;1
4.0;1.0;5;3;3;5;1.0;0.2333333333333333;0.23333333333333336;1
4.833333333333333;1.0671873729054746;6;3;16;13;1.5;0.14585317325361194;0.14585317325361194;1
5.0;2.160246899469287;7;2;10;5;2.5;0.40963453652583937;0.40963453652583937;1
3.75;1.299038105676658;6;3;8;7;0.5;0.27638539919628335;0.2763853991962833;1
5.571428571428571;1.498298354528788;7;3;23;16;3.5;0.1431257597670308;0.14312575976703082;1
3.6666666666666665;2.0548046676563256;6;1;3;8;2.5;0.1416394309331329;0.14163943093313294;1
4.75;1.7853571071357126;7;3;8;11;1.5;0.14999527581373992;0.14999527581373992;1
4.0;2.160246899469287;6;1;3;9;3.0;0.13698697784375502;0.13698697784375505;1
5.0;1.224744871391589;6;3;12;8;2.0;0.06821127309893707;0.0682112730989371;1
5.666666666666667;1.247219128924647;7;4;7;10;1.5;0.10514001031342675;0.10514001031342675;1
4.0;1.8708286933869707;6;1;9;7;1.0;0.26180463454008346;0.26180463454008346;1
3.5;0.5;4;3;2;5;1.5;0.04166666666666666;0.041666666666666685;1
3.3333333333333335;1.8856180831641267;6;2;7;3;2.0;0.20786985482077452;0.20786985482077452;1
4.0;1.0;5;3;5;3;1.0;0.033333333333333326;0.033333333333333354;1
7.0;0.0;7;7;3;4;0.5;0.0;0.0;1
3.3333333333333335;1.247219128924647;5;2;4;6;1.0;0.06849348892187752;0.0684934889218775;1
5.125;1.964529205687714;7;1;23;18;2.5;0.2359094234957652;0.2359094234957652;1
3.5;2.5;6;1;4;3;0.5;0.25;0.25;1
4.0;1.0;5;3;6;2;2.0;0.06666666666666671;0.06666666666666665;1
4.2;1.16619037896906;6;3;10;11;0.5;0.18427033281447003;0.18427033281447006;1
4.666666666666667;1.699673171197595;7;3;8;6;1.0;0.15592764051101984;0.15592764051101984;1
3.6;1.7435595774162693;7;2;7;11;2.0;0.1415816071173191;0.1415816071173191;1
4.5;1.8027756377319946;7;2;11;7;2.0;0.31777185854262274;0.31777185854262274;1
2.5;0.5;3;2;1;4;1.5;0.25;0.25;1
3.75;1.920286436967152;6;1;8;7;0.5;0.26246692913372704;0.262466929133727;1
6.0;1.4142135623730951;7;4;9;9;0.0;0.3086066999241838;0.3086066999241838;1
